VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge2.0,2019-07-15 16:27:53,2019-07-15 16:44:21,3.0,2.02,1.0,N,186,233,1.0,12.0,1.0,0.5,4.08,0.0,0.3,20.38,2.5
2.0,2019-01-03 12:40:33,2019-01-03 12:51:23,1.0,1.44,1.0,N,161,236,1.0,8.5,0.0,0.5,1.86,0.0,0.3,11.16,0.0
1.0,2019-01-28 18:47:55,2019-01-28 19:03:35,1.0,2.3,1.0,N,164,144,1.0,11.5,1.0,0.5,2.65,0.0,0.3,15.95,0.0
2.0,2019-01-08 10:44:59,2019-01-08 10:51:01,2.0,0.68,1.0,N,141,140,2.0,6.0,0.0,0.5,0.0,0.0,0.3,6.8,0.0
2.0,2019-01-22 23:22:00,2019-01-22 23:29:26,1.0,1.14,1.0,N,100,246,1.0,6.5,0.5,0.5,0.5,0.0,0.3,8.3,0.0
2.0,2019-01-01 12:09:56,2019-01-01 12:30:47,1.0,9.76,1.0,N,138,61,1.0,29.0,0.0,0.5,7.45,0.0,0.3,37.25,0.0
2.0,2019-01-19 12:34:10,2019-01-19 12:53:06,1.0,2.03,1.0,N,140,239,1.0,13.5,0.0,0.5,2.86,0.0,0.3,17.16,0.0
2.0,2019-01-27 17:23:33,2019-01-27 17:43:09,1.0,2.82,1.0,N,230,238,2.0,14.5,0.0,0.5,0.0,0.0,0.3,15.3,0.0
1.0,2019-01-04 15:05:27,2019-01-04 15:23:43,4.0,7.0,1.0,N,138,112,1.0,22.0,0.0,0.5,4.55,0.0,0.3,27.35,0.0
1.0,2019-01-16 12:12:33,2019-01-16 12:24:44,1.0,1.0,1.0,N,161,164,1.0,9.0,0.0,0.5,1.0,0.0,0.3,10.8,0.0
2.0,2019-01-18 22:36:02,2019-01-18 22:56:48,1.0,3.18,1.0,N,211,233,1.0,15.0,0.5,0.5,3.26,0.0,0.3,19.56,0.0
1.0,2019-01-28 20:24:16,2019-01-28 20:31:54,1.0,1.9,1.0,N,263,74,1.0,7.5,0.5,0.5,2.2,0.0,0.3,11.0,0.0
2.0,2019-01-22 15:12:12,2019-01-22 15:20:25,1.0,1.23,1.0,N,140,236,1.0,7.5,0.0,0.5,2.08,0.0,0.3,10.38,0.0
2.0,2019-01-24 08:58:17,2019-01-24 09:24:11,1.0,2.14,1.0,N,158,234,2.0,16.0,0.0,0.5,0.0,0.0,0.3,16.8,0.0
2.0,2019-01-04 23:36:38,2019-01-04 23:40:10,2.0,0.42,1.0,N,186,90,2.0,4.5,0.5,0.5,0.0,0.0,0.3,5.8,0.0
2.0,2019-01-11 11:18:56,2019-01-11 11:27:14,2.0,0.7,1.0,N,140,140,1.0,6.5,0.0,0.5,1.5,0.0,0.3,8.8,0.0
2.0,2019-01-18 20:45:06,2019-01-18 20:55:56,1.0,1.86,1.0,N,100,143,1.0,9.5,0.5,0.5,2.16,0.0,0.3,12.96,0.0
1.0,2019-01-11 23:23:34,2019-01-11 23:48:45,1.0,4.9,1.0,N,231,80,1.0,21.5,0.5,0.5,1.0,0.0,0.3,23.8,0.0
2.0,2019-01-15 12:54:07,2019-01-15 13:15:51,1.0,2.5,1.0,N,237,246,1.0,15.0,0.0,0.5,3.95,0.0,0.3,19.75,0.0
1.0,2019-01-17 14:44:46,2019-01-17 14:56:56,1.0,1.9,1.0,N,264,264,1.0,10.0,0.0,0.5,2.7,0.0,0.3,13.5,0.0
1.0,2019-01-05 10:19:10,2019-01-05 10:26:32,1.0,1.0,1.0,N,100,246,2.0,6.5,0.0,0.5,0.0,0.0,0.3,7.3,0.0
2.0,2019-01-15 11:05:50,2019-01-15 11:19:17,1.0,1.14,1.0,N,162,237,1.0,9.5,0.0,0.5,2.06,0.0,0.3,12.36,0.0
1.0,2019-01-08 11:15:10,2019-01-08 11:30:36,2.0,1.2,1.0,N,233,186,1.0,10.5,0.0,0.5,2.8,0.0,0.3,14.1,0.0
2.0,2019-01-13 15:26:36,2019-01-13 15:36:42,1.0,1.25,1.0,N,236,237,2.0,8.0,0.0,0.5,0.0,0.0,0.3,8.8,0.0
1.0,2019-01-06 21:54:46,2019-01-06 22:10:35,1.0,3.5,1.0,N,79,48,1.0,14.0,0.5,0.5,3.8,0.0,0.3,19.1,0.0
1.0,2019-01-28 18:16:16,2019-01-28 18:46:46,1.0,10.8,1.0,N,138,113,2.0,34.5,1.0,0.5,0.0,0.0,0.3,36.3,0.0
1.0,2019-01-14 14:34:41,2019-01-14 14:50:41,1.0,1.9,1.0,N,239,263,1.0,12.0,0.0,0.5,2.55,0.0,0.3,15.35,0.0
2.0,2019-01-04 20:03:23,2019-01-04 20:10:30,2.0,1.14,1.0,N,79,137,1.0,6.5,0.5,0.5,1.0,0.0,0.3,8.8,0.0
2.0,2019-01-11 10:24:41,2019-01-11 10:42:32,4.0,2.22,1.0,N,161,68,2.0,12.5,0.0,0.5,0.0,0.0,0.3,13.3,0.0
1.0,2019-01-03 02:02:59,2019-01-03 02:17:24,1.0,4.1,1.0,N,231,255,1.0,15.0,0.5,0.5,3.0,0.0,0.3,19.3,0.0
1.0,2019-01-18 14:45:48,2019-01-18 15:25:11,1.0,4.8,1.0,N,237,148,1.0,26.0,0.0,0.5,0.0,0.0,0.3,26.8,0.0
1.0,2019-01-07 08:59:52,2019-01-07 09:24:50,1.0,4.9,1.0,N,87,164,1.0,19.5,0.0,0.5,4.05,0.0,0.3,24.35,0.0
2.0,2019-01-10 15:36:22,2019-01-10 15:41:29,5.0,0.81,1.0,N,161,163,2.0,5.5,0.0,0.5,0.0,0.0,0.3,6.3,0.0
2.0,2019-01-22 08:15:53,2019-01-22 09:24:15,1.0,17.42,2.0,N,132,161,1.0,52.0,0.0,0.5,11.71,5.76,0.3,70.27,0.0
2.0,2019-01-18 08:42:15,2019-01-18 08:56:57,1.0,1.18,1.0,N,43,237,1.0,10.0,0.0,0.5,2.16,0.0,0.3,12.96,0.0
1.0,2019-01-19 04:34:45,2019-01-19 04:43:44,1.0,2.3,1.0,N,148,234,1.0,9.5,0.5,0.5,2.15,0.0,0.3,12.95,0.0
2.0,2019-01-05 10:37:39,2019-01-05 10:42:03,1.0,0.83,1.0,N,237,263,1.0,5.0,0.0,0.5,1.16,0.0,0.3,6.96,0.0
2.0,2019-01-23 10:36:29,2019-01-23 10:44:34,2.0,1.12,1.0,N,144,113,2.0,7.0,0.0,0.5,0.0,0.0,0.3,7.8,0.0
2.0,2019-01-30 06:55:58,2019-01-30 07:07:02,5.0,2.41,1.0,N,209,107,1.0,10.5,0.0,0.5,1.0,0.0,0.3,12.3,0.0
